Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU15,OUT035,641.756111321738
FDQ19,OUT046,4055.0138640834557
DRF15,OUT045,2451.4677761388484
DRE25,OUT019,1317.6922415610825
FDK57,OUT018,1641.328979145812
FDD33,OUT010,3078.9123307074224
FDR34,OUT027,3959.8395954909683
FDU04,OUT045,2123.4962601985862
FDE35,OUT019,1057.0199938127698
NCD31,OUT035,2675.6359269715504
FDJ56,OUT035,953.125328193797
NCU53,OUT046,2714.5686121646468
FDD39,OUT035,3216.9028263590553
NCU17,OUT019,1342.594139549874
FDJ20,OUT046,1720.6434917896404
NCW41,OUT018,2482.1645400517154
FDL52,OUT035,620.3993428659523
FDS39,OUT035,2338.438710019389
DRJ47,OUT045,2710.769236685035
FDP13,OUT010,-81.84026968496619
DRK39,OUT010,1224.1114459649652
FDF28,OUT010,1948.9282531502213
FDB09,OUT045,1906.5410292897577
FDM51,OUT046,1745.1296307159973
DRM49,OUT018,182.26377597701867
DRF23,OUT013,2675.495641730493
DRH01,OUT035,2425.6145712676844
FDH12,OUT027,1750.6707388380637
FDA28,OUT019,2031.1084357199907
FDW37,OUT018,940.4092949623082
FDF02,OUT046,1428.007632683475
DRL37,OUT046,715.4256878998312
NCF43,OUT046,2295.599419294904
FDH08,OUT010,3744.4061630307697
FDR34,OUT019,3917.6334907639066
NCK19,OUT049,2921.104466021836
NCD55,OUT018,679.2516885334771
FDT27,OUT049,3611.406068903252
FDQ57,OUT045,2427.479908378351
FDA47,OUT035,2220.7695415874696
DRG15,OUT027,1099.3215141770415
FDE05,OUT018,2268.4613390791383
FDN46,OUT046,1243.8170656404982
FDX27,OUT027,1392.8470244096752
FDT51,OUT045,1909.148363178847
FDU33,OUT013,551.0386151608291
FDJ16,OUT027,870.510067106552
FDD20,OUT019,2209.714278895015
FDT36,OUT049,288.67276457600747
DRF15,OUT027,2690.2169243620265
FDN52,OUT010,679.3266786095046
FDC22,OUT027,2832.8784577646693
FDX15,OUT045,2000.8213235026706
FDT13,OUT013,3259.4461094004546
FDU04,OUT017,2053.251983691047
FDU31,OUT019,3641.6115770471006
FDW59,OUT027,1795.4731393891307
NCO29,OUT046,2738.3506919041356
FDL15,OUT035,2338.8322939809477
FDI41,OUT049,2224.1780605152635
FDQ48,OUT049,1802.1538726622312
DRI39,OUT013,855.5074450419743
FDI08,OUT013,4020.2632407020756
FDC21,OUT049,1781.1162337015412
FDF58,OUT035,1127.0077552971088
FDS08,OUT010,2671.102770893256
FDE47,OUT045,1969.7008076252205
NCP18,OUT019,2615.1934488338557
NCR41,OUT013,1915.627685827927
FDA27,OUT013,4220.536863215475
FDA43,OUT035,2948.690933171245
FDA49,OUT045,1245.0811390518502
NCE55,OUT018,2935.6538694765295
DRM49,OUT027,492.14619979482814
FDF22,OUT027,3550.3269034408586
FDQ15,OUT018,658.9154417545142
NCS54,OUT017,2840.5443805922805
NCY05,OUT013,747.8432134329196
FDR45,OUT046,3918.579507103721
FDK57,OUT049,1812.2292739843688
FDF41,OUT010,3169.070975464845
FDV21,OUT046,2265.878004439128
FDD51,OUT046,468.29151752400867
FDF33,OUT046,1938.5208957052491
FDA38,OUT046,3948.516043108284
FDR56,OUT045,2813.0264746290595
NCN41,OUT017,1796.4798869826336
FDC60,OUT027,1317.9533468232003
FDB47,OUT045,3173.710216748932
DRH01,OUT013,2702.8445809850236
FDW08,OUT046,1265.6872913100633
FDF38,OUT027,952.6900006635042
FDY32,OUT017,2143.733680806039
FDG34,OUT049,1815.6586452806769
FDG47,OUT019,3989.8323170719923
NCF18,OUT035,2729.44423821666
FDL39,OUT019,2790.27429399265
NCH55,OUT035,1988.3186779320276
DRJ35,OUT049,1233.074469886793
FDS44,OUT035,3225.317199432622
DRE01,OUT018,3150.6002515780965
FDY39,OUT013,3142.4794701967767
FDY32,OUT018,2100.0431230794857
FDR33,OUT027,2076.035585394715
NCP50,OUT049,1414.561422891431
FDZ47,OUT018,1264.4364362271554
FDU57,OUT049,2265.9079841697676
FDY44,OUT013,3350.9219039231575
DRH59,OUT018,1029.6858219679889
FDB03,OUT027,3505.742877463541
FDY46,OUT045,2894.9862655578363
FDM39,OUT045,2790.1136972739405
FDY36,OUT035,1328.5928964897976
NCM55,OUT035,2759.3835575661287
FDJ50,OUT010,965.0193393970985
DRL60,OUT013,2691.2517566237475
NCJ54,OUT049,3639.9004293542057
FDX59,OUT017,466.5627554673192
FDI07,OUT013,3544.204799515952
DRF51,OUT010,-374.46138922891987
FDM14,OUT017,1805.894663629595
FDP21,OUT045,3077.249770561986
FDE40,OUT035,718.1922301679188
FDE05,OUT035,2357.9851433541444
FDM13,OUT027,2250.897913739136
FDC34,OUT027,2130.317413451241
NCI55,OUT018,1958.5080889403616
NCE43,OUT018,2298.957213467813
FDW58,OUT018,1722.8579409792692
FDG60,OUT045,3572.8739620182387
FDV31,OUT017,2443.320730438547
FDR47,OUT013,3041.8354531387304
FDM60,OUT019,712.8734636575209
NCF06,OUT018,4114.377347036952
NCN26,OUT027,2289.43222233943
FDQ59,OUT049,1367.7357219946716
FDF09,OUT046,849.7998401147852
NCS06,OUT017,4322.2783636822205
FDT44,OUT046,1648.8869115488596
FDI19,OUT017,3721.47858790747
FDT22,OUT017,596.9964261127461
NCF54,OUT027,2915.4063320554633
DRG25,OUT045,3057.6528078698466
FDB59,OUT017,3139.051484702344
FDQ37,OUT017,2745.751467663489
FDP56,OUT035,764.5967066355224
FDW44,OUT035,2743.276565622029
FDJ26,OUT010,2984.1763684500947
FDU43,OUT018,3537.798984577181
FDW33,OUT045,1435.1321981668953
NCX53,OUT027,2630.2476643002665
FDN56,OUT010,1796.468778266346
DRF15,OUT049,2464.578291223028
FDO33,OUT017,1527.4502603869696
FDZ39,OUT010,1726.4445043851592
NCJ19,OUT017,450.6511863776468
FDU01,OUT035,3041.2745296140893
FDT12,OUT035,3512.938310301226
NCM18,OUT018,721.2764598052236
FDP19,OUT017,1387.4514886679754
NCR42,OUT049,631.4421761614576
FDN10,OUT046,1946.5159564585665
FDG44,OUT017,585.6686987925823
FDQ10,OUT046,2824.1617066289255
DRH13,OUT049,1832.234985509771
FDT52,OUT013,4062.725535304293
FDM56,OUT045,1615.996179640788
NCO43,OUT010,1551.8497990836659
NCV29,OUT035,2974.0659016113677
NCF06,OUT013,4443.180566639065
FDO50,OUT035,1252.5110371990486
FDT59,OUT013,3944.5263606914123
FDX40,OUT027,587.5211874050983
FDE50,OUT017,2955.3818921922284
FDX51,OUT017,3152.9451132337017
NCD30,OUT018,1508.4684665832647
FDK15,OUT013,1568.1886091022789
FDL12,OUT045,612.9465949790538
FDK46,OUT017,3994.770263564864
DRH49,OUT010,1314.6892133539332
FDQ57,OUT046,2494.7659481280607
FDY59,OUT017,1501.247880659801
FDO09,OUT018,3644.0256014017723
NCG30,OUT035,1621.976131957308
FDM09,OUT017,2410.689893658273
NCN17,OUT027,1790.9356165571771
NCS42,OUT013,1546.8349864774464
FDD02,OUT019,1889.1442855285713
FDE34,OUT013,2813.126222314346
FDU38,OUT045,2872.501695680279
FDB33,OUT046,2661.293632945435
NCJ29,OUT017,1366.6336759985497
FDZ27,OUT035,901.5718305988739
FDI40,OUT013,1428.9792146146065
FDG22,OUT013,808.2003482179825
FDT51,OUT017,1845.063606419444
FDF20,OUT018,3081.015186842553
FDV50,OUT035,1543.4542993663563
FDT02,OUT049,724.5361774848498
DRC49,OUT017,2142.538171845732
FDF26,OUT049,2464.9042382277257
FDV52,OUT035,2007.0658643756615
FDX59,OUT049,599.1366431122806
FDV25,OUT035,3500.5343910382508
FDW23,OUT027,693.8143596041882
FDE53,OUT018,1702.1285800452497
FDA19,OUT017,1969.4825313680922
FDH22,OUT046,1683.5102316601988
NCO41,OUT013,1877.1779389235671
FDX12,OUT017,3777.6028253592813
FDF17,OUT013,3359.1404098024504
FDS11,OUT045,3480.0127910038136
FDR51,OUT035,1778.8597066999573
FDT49,OUT010,825.4594164414775
FDC56,OUT013,1789.610098243582
FDR13,OUT027,2149.981408955293
FDQ60,OUT035,1622.4928460101255
FDN38,OUT049,3771.305467642058
NCL29,OUT013,2400.115209280124
FDO13,OUT027,2747.6205565530436
FDE26,OUT018,1993.1743702993845
FDA31,OUT010,2178.9666503640947
FDX14,OUT035,1034.701940143721
FDA34,OUT045,2886.3533383815593
FDF26,OUT013,2647.20902033546
FDE38,OUT045,2662.4238742511952
DRI11,OUT046,1939.7910321349664
FDQ60,OUT027,1818.266477986639
FDL21,OUT027,1043.0288417765623
DRC12,OUT027,3289.2669461573278
FDC47,OUT046,3304.528733040028
FDE57,OUT045,2267.4670878139077
FDT14,OUT045,1538.4642680331635
NCZ53,OUT046,3164.755894386668
FDE28,OUT018,3141.598794629259
FDR19,OUT035,1723.8846698657835
NCF54,OUT019,2798.3756458569187
FDZ08,OUT046,1066.1701589856384
NCJ05,OUT018,2296.601404396133
FDF59,OUT046,1959.460210863188
NCO05,OUT035,1589.084796201354
FDW24,OUT018,767.9732413021266
NCX42,OUT018,2736.013985918933
NCA53,OUT035,915.6695113498608
FDI45,OUT019,2927.1067098977437
FDG46,OUT046,1934.5675377364896
FDM20,OUT010,3804.795564809112
FDW11,OUT010,875.164807430243
FDX08,OUT035,2896.2088376494066
NCK17,OUT035,672.9374048772115
FDK32,OUT018,2255.4186163405393
NCA42,OUT035,2594.3907852513075
DRI01,OUT035,2738.0462386440595
NCL55,OUT049,4239.218214154338
DRE25,OUT018,1257.1945634075964
FDD14,OUT017,2205.0731519290894
FDB10,OUT046,3686.241860596583
DRN11,OUT035,1754.7339995972798
FDP38,OUT018,795.3218212629581
NCA30,OUT017,2480.031755175569
FDT15,OUT017,2852.2836051329687
NCP55,OUT018,960.4975010567796
FDF12,OUT035,2171.750646225035
FDM21,OUT018,3797.8990168758282
FDX56,OUT035,3054.4257866626576
FDF10,OUT017,1698.9275280450456
FDT32,OUT045,2854.7334826116276
FDM51,OUT018,1600.3378672894323
NCR50,OUT018,2446.537352192863
FDI19,OUT049,3804.082184745246
FDX21,OUT017,1489.260902344773
FDR31,OUT035,2282.8383958428603
FDY02,OUT013,4137.541975400418
NCA29,OUT045,2905.0064342022706
NCX17,OUT046,3351.182779203038
FDM12,OUT045,2859.4779374019636
FDI53,OUT027,2345.391916181554
NCU30,OUT049,2875.890982663572
FDC56,OUT027,1803.04704574879
FDK27,OUT018,2022.8866631157107
NCK18,OUT017,2745.5868518903917
FDB52,OUT019,4242.177673581864
DRG25,OUT027,3316.2761569876093
FDZ13,OUT049,410.82929332536514
FDB57,OUT019,3803.590708524782
FDR40,OUT046,1569.9555797458415
NCO14,OUT019,923.6847442064391
NCN19,OUT045,3149.6553900563813
FDQ28,OUT019,2403.060151247417
FDO13,OUT018,2456.2792258182526
FDK48,OUT013,1669.915643738459
FDU07,OUT018,2250.7652337117033
FDW20,OUT046,2176.629596856532
FDV12,OUT010,1339.530059307137
FDH24,OUT013,2761.4509400892202
FDV59,OUT049,3420.859198529004
FDK57,OUT045,1753.7207370794313
FDL16,OUT027,411.41658352050945
NCQ17,OUT046,2207.996040820519
FDJ15,OUT018,2925.172967491744
FDX24,OUT049,1754.8163763565135
FDT47,OUT046,1843.2276525886882
FDT10,OUT049,914.3290677080768
FDZ37,OUT018,1438.106475994071
FDW43,OUT027,3944.257175212533
DRN36,OUT017,1408.4880116603963
FDJ14,OUT045,1272.6907401443787
FDA32,OUT013,3685.3929077338835
FDJ38,OUT019,3110.073588599338
FDQ57,OUT017,2482.7323989582
NCQ41,OUT019,3484.3139364375493
FDG56,OUT049,877.1245191947928
DRC13,OUT027,2250.712971197281
FDV55,OUT035,2178.951692105431
FDQ49,OUT045,2642.123606756508
FDE29,OUT010,162.8311488747422
FDR03,OUT013,3630.395460733238
FDD45,OUT049,1743.9040166335944
FDN38,OUT010,3520.3279949139906
FDT56,OUT046,660.7962249284137
FDT48,OUT045,3187.605398143569
FDU03,OUT049,2642.6194364656003
FDC56,OUT010,1246.7136933548318
NCO43,OUT027,1799.2249781093306
FDQ27,OUT017,1588.9039869072476
FDR03,OUT046,3456.729875100613
DRH23,OUT010,-175.45949254369407
FDG22,OUT045,606.576515798246
NCJ42,OUT013,1949.5896549408826
FDR24,OUT046,1399.115665553123
FDW60,OUT035,2914.178227602595
FDJ08,OUT013,2910.1418193540558
DRL59,OUT018,827.2360943759923
FDG60,OUT010,3413.196758516591
FDW27,OUT017,2633.8998063654035
FDX14,OUT018,992.7779710253344
FDC20,OUT013,1211.5684068460068
NCS29,OUT018,3954.8823728885436
FDJ56,OUT046,1055.2434103178093
FDB20,OUT019,1252.2916274495365
FDL28,OUT027,3747.3299194054016
FDW01,OUT018,2199.9668870483147
FDL03,OUT046,3222.0756550731166
FDX22,OUT049,3465.9073980146386
FDJ21,OUT035,2261.036298779931
FDR31,OUT045,2345.7058258479374
FDG21,OUT035,1876.4523229213664
FDS22,OUT027,1022.2661009389485
FDK08,OUT035,1218.4319188298941
FDE17,OUT018,2210.891714466834
NCN30,OUT017,1557.310582098129
FDT50,OUT046,1359.0182251469523
NCX42,OUT049,2834.215195594639
FDJ12,OUT035,3291.2041050102525
NCA18,OUT027,2042.170256382553
FDP23,OUT019,3574.1474988079135
FDX12,OUT013,4172.36989907578
FDN40,OUT018,2163.8544005530202
FDV48,OUT035,1202.456057494448
NCY54,OUT013,2338.548836475955
FDL16,OUT010,-278.30375301577806
FDR45,OUT018,3759.674328900266
FDJ52,OUT046,2763.0982135447484
DRG01,OUT017,1147.4292529321938
FDP52,OUT013,3689.6352042083454
FDU58,OUT017,2976.1677341895665
FDL02,OUT045,1361.3111105771022
FDG28,OUT013,4042.649278846671
FDA19,OUT035,1991.792626530867
FDW46,OUT027,1181.3777700060164
NCD43,OUT049,1829.948435433911
DRG39,OUT013,1042.8305475733796
NCF55,OUT049,760.8272629259809
FDJ07,OUT046,2105.3699919724495
FDE08,OUT046,2384.783550848417
FDP56,OUT019,867.4863673902255
FDT45,OUT045,781.3444902373412
FDF17,OUT018,3026.714535489904
FDX44,OUT046,1490.950086883895
FDM28,OUT027,3066.1602213076476
FDI36,OUT049,3078.4439554873934
FDS07,OUT045,1576.4437815269375
FDD36,OUT045,1965.954655245292
FDW11,OUT046,1020.7251508224435
FDN40,OUT049,2328.5772261212805
NCQ18,OUT049,1166.3381557035282
NCQ54,OUT017,2674.2254468887913
NCS42,OUT045,1365.1531536189977
DRH39,OUT010,717.770698252978
FDC09,OUT027,1962.275380172745
FDT08,OUT010,2258.8437185263756
FDC08,OUT035,3682.3251939972215
FDT20,OUT017,565.6635817402712
FDS35,OUT035,716.4002278197659
FDX58,OUT018,2776.970922344306
FDW58,OUT046,1904.678913473832
DRD27,OUT046,1812.2213744584296
FDH32,OUT019,1382.0101927134529
FDS26,OUT035,3854.5136584152424
FDQ31,OUT046,1448.907668736745
FDP11,OUT018,3229.0033949459357
FDD58,OUT017,1470.4146035967206
FDM33,OUT045,3223.2079206239287
FDZ16,OUT049,2576.272263227238
NCS29,OUT010,3910.233209498914
NCM18,OUT019,740.5383111156407
FDP11,OUT049,3365.4126311584296
NCC42,OUT017,2149.182331706448
DRM23,OUT046,2356.3066607506335
NCN55,OUT027,3930.8792197180446
FDK46,OUT013,4250.342934645672
FDR01,OUT046,3199.7855513403265
NCA05,OUT045,2414.043872369646
NCP43,OUT017,2771.9436534382476
FDR12,OUT010,2704.7970839742884
FDQ01,OUT013,3669.735625281719
FDM13,OUT046,2096.0766095974504
FDQ19,OUT017,3919.0253603178826
FDK56,OUT019,2335.379984793868
NCX06,OUT010,2988.6687975551395
FDO56,OUT027,2114.5909345779946
FDU45,OUT045,1808.9817024146505
FDI16,OUT019,241.37587379424804
FDL32,OUT046,1489.3433718009946
FDA07,OUT046,2114.578991582912
FDA14,OUT045,2210.5288476122223
FDV46,OUT027,2589.255959131551
NCO07,OUT035,3501.4202523798886
NCP41,OUT046,1853.5209890950027
FDY60,OUT018,2240.68024775519
FDN38,OUT017,3695.7746705342506
FDO15,OUT046,1403.794222867753
FDT60,OUT013,2005.8972460572186
FDA55,OUT035,3420.895630290157
FDE02,OUT010,865.5862155570139
DRJ39,OUT049,3512.7775305859323
FDV34,OUT035,1325.0604434389024
FDS20,OUT027,3096.787036225007
FDF02,OUT027,1601.0571242037877
FDW40,OUT017,1911.4994060493482
NCB43,OUT046,2718.9253550399735
FDR58,OUT017,1421.4488579225217
DRJ59,OUT035,743.2849644511043
NCD30,OUT017,1541.9600629920824
FDE14,OUT017,1538.6857004439116
FDC28,OUT018,1596.0723489829215
FDU16,OUT018,1144.9272256881086
NCD19,OUT035,1036.1044310684993
FDU21,OUT046,513.4350217367974
FDV59,OUT027,3638.3877244247997
FDU03,OUT045,3037.6166893286463
FDC33,OUT010,3405.586002543878
NCR42,OUT035,591.2707632040219
DRH59,OUT035,1121.2736750719923
NCM31,OUT035,2464.145411436046
FDS50,OUT035,3396.340533507988
FDP39,OUT046,800.5287723181973
FDQ55,OUT013,2192.781206652351
FDV36,OUT019,2198.1204491862154
FDI05,OUT027,1088.3898574845662
FDS45,OUT027,2002.986368288024
FDA39,OUT045,810.6668317884723
FDC37,OUT010,1708.1997434364712
FDJ60,OUT027,2777.9466708082546
DRQ35,OUT046,2041.0361566864776
NCJ06,OUT046,1970.2440185064988
NCY42,OUT018,2358.1801415787777
DRM37,OUT049,3320.6402562829317
FDR14,OUT045,253.90591834038787
FDE51,OUT049,558.5883106628899
FDT33,OUT017,2634.5564486201147
FDR08,OUT013,1988.3166296741
FDE36,OUT010,2554.028258370632
FDL22,OUT019,1581.453510613901
FDR44,OUT013,2060.483831108966
FDI56,OUT019,1117.5467490497103
FDE47,OUT010,1962.222076154827
FDV27,OUT010,1403.322383212795
FDV10,OUT049,646.3620063592716
FDC40,OUT045,1137.368679792744
NCX41,OUT013,3609.5984549135865
NCQ38,OUT027,2040.863693390762
FDV12,OUT027,1756.385359626136
FDE52,OUT017,1412.7681308843821
FDG20,OUT027,2656.740248051585
FDV16,OUT027,619.9975772314938
FDI32,OUT017,1121.573354650991
FDJ32,OUT049,1244.7273411467795
FDN39,OUT018,2446.704226509646
FDY34,OUT017,2734.3864209038074
FDC14,OUT035,646.8721819910679
FDA55,OUT017,3384.478508548702
FDZ50,OUT010,2523.8069417359075
DRG13,OUT049,2654.671135615943
FDP01,OUT013,2492.330817990969
NCG54,OUT017,2496.1096771094744
FDM13,OUT045,2039.4004115508505
NCO18,OUT027,3141.7503655399632
NCW41,OUT013,2776.4989169051514
FDM52,OUT027,2656.780471161099
NCF55,OUT035,683.0357371567989
FDT09,OUT046,2279.1589101287245
NCM19,OUT035,1715.572967294731
FDW12,OUT018,2451.9265112990106
FDP15,OUT019,3798.1514121830114
FDK36,OUT045,981.503191621774
FDZ25,OUT035,2740.6329699710077
NCW06,OUT049,3040.9020454252386
FDW60,OUT046,3047.6782223134396
DRC49,OUT013,2428.1991397106467
NCT17,OUT035,2983.0037417500935
NCN06,OUT018,2181.643659782738
FDC45,OUT013,2461.5222947510665
DRJ47,OUT019,2786.736982296592
NCF06,OUT045,4212.154087419214
FDE21,OUT010,1937.440557118909
DRG27,OUT013,613.3739597422282
FDW40,OUT049,1996.6469736077925
NCO53,OUT046,2370.5983618444916
FDE23,OUT049,695.5626836568954
FDQ16,OUT046,1764.1267191172738
FDS26,OUT045,3835.7537209825095
FDZ13,OUT010,-104.19700640779047
FDS14,OUT049,2514.7507353107685
FDC10,OUT045,1771.971384219687
FDY16,OUT049,3126.0468693599214
FDJ20,OUT035,1663.7510589471167
FDV43,OUT035,498.10695642002975
FDZ32,OUT027,1944.2466738847324
FDR23,OUT046,2639.4973182480135
FDN24,OUT035,503.1310691118124
FDE34,OUT027,2833.26275781167
FDU31,OUT013,3740.1295754152125
FDW33,OUT018,1375.6726538203984
FDU26,OUT046,1913.1295261646992
FDE20,OUT027,3087.6067893180843
NCW05,OUT035,1140.817177652254
FDB22,OUT018,2529.46805549704
FDO56,OUT046,1921.2380787369548
FDA19,OUT027,2239.3627550699202
DRI39,OUT045,654.7235258024521
FDH52,OUT018,889.5141497963778
FDZ50,OUT035,2697.1924450155384
NCN42,OUT035,2394.9619696948466
FDB53,OUT013,2117.8595452157497
DRG11,OUT017,1518.0511807470393
DRK11,OUT027,2738.4814626421685
FDQ60,OUT017,1608.1168590076122
FDT36,OUT017,184.66763037104465
DRG25,OUT018,2953.6388601763756
DRJ23,OUT046,3049.855408342133
FDG05,OUT035,2283.609571163288
NCK06,OUT018,2029.0163404611958
FDU52,OUT017,2311.9553640073427
FDW07,OUT018,826.5993297638779
NCM17,OUT045,631.6755045872815
FDA22,OUT045,2507.8594416595843
NCA41,OUT018,2993.288494929773
FDF38,OUT035,735.7040615305923
FDH52,OUT046,1086.1827876269635
FDY58,OUT019,3679.601108806335
FDZ16,OUT045,2531.650688766964
NCM18,OUT017,743.4324762028773
FDA22,OUT018,2381.371415979338
NCJ43,OUT035,2866.646973871728
FDI34,OUT027,3679.481655030715
FDG56,OUT046,922.2462146750113
FDS34,OUT046,1716.0894736981718
DRC01,OUT035,938.8296504456193
FDQ04,OUT035,467.2525773002126
FDK04,OUT035,898.9724548110898
FDT51,OUT049,1944.0785535774266
FDV26,OUT017,2835.4133980108127
FDS04,OUT049,1823.8641803716673
FDW43,OUT018,3551.0918862360886
FDQ28,OUT010,2222.695124949889
NCK06,OUT017,2056.3907043644067
FDS23,OUT018,1568.6710381343364
FDZ36,OUT019,2872.2123746235375
FDE56,OUT018,352.2959459463855
FDW10,OUT027,3194.688051839752
NCN14,OUT045,2672.8845864208233
NCQ18,OUT045,1132.7035170626987
FDW08,OUT017,1826.2368194832852
FDU43,OUT035,3593.454096696536
FDR33,OUT010,1801.0466019775413
FDM24,OUT010,2072.6414635310175
NCZ05,OUT046,1664.0274650919964
NCV41,OUT035,1870.8110655180317
FDV11,OUT018,2496.7412469574156
NCY05,OUT035,523.8451502933458
FDV44,OUT018,2921.1931397236294
FDW32,OUT049,1125.917181904726
NCU18,OUT027,2443.1113257703837
NCC43,OUT035,4159.079382777807
FDW19,OUT013,1993.9281758644174
FDN31,OUT035,2870.1043296821845
FDI48,OUT045,769.0410528603788
FDS24,OUT017,1233.1243915795894
FDF46,OUT049,2100.1952114073283
DRG23,OUT017,2158.8947138584517
FDG14,OUT018,2279.90181283735
NCY30,OUT049,2909.3114322843394
FDO28,OUT018,2078.729740834511
DRD24,OUT035,2279.8123710978252
FDI33,OUT049,1522.0559932635006
FDN32,OUT046,3097.2103642999464
FDR16,OUT045,3117.2079610358014
FDF26,OUT046,2517.660826872805
NCN29,OUT018,825.6819262918543
FDE20,OUT045,2844.8064118869443
FDA46,OUT046,2764.48886750987
FDU28,OUT045,2701.6527466060725
FDQ48,OUT045,1615.6011272384494
FDV36,OUT013,2399.503589560696
FDR14,OUT018,168.76002295827493
FDP23,OUT017,3416.181729210617
FDP56,OUT013,1046.3626873159446
FDK48,OUT010,1216.2526042193676
FDR48,OUT046,2087.8984425949784
NCY29,OUT049,807.2942357478641
FDM22,OUT018,764.8686632756653
DRJ01,OUT013,2491.663322435503
FDZ43,OUT045,3794.704942526423
FDV03,OUT035,2322.1306941899893
FDX11,OUT027,2818.0976887481047
NCA41,OUT027,3342.546758670487
FDE38,OUT017,2600.908857494178
FDI27,OUT018,653.8149202223394
FDN32,OUT013,3198.5259384791425
NCN43,OUT017,2027.0011101497112
FDB47,OUT027,3378.8608021985237
FDV03,OUT017,2293.4941927013606
NCN30,OUT045,1663.6683370875035
NCV54,OUT010,1922.6461077407876
FDV07,OUT013,2026.9118984927045
FDP07,OUT049,2924.612903360783
FDK48,OUT018,1135.8844543422747
FDM15,OUT019,2368.6725340592784
FDY19,OUT027,2113.197458349354
FDK46,OUT046,4136.396160689776
FDY11,OUT045,1160.3789680531117
FDH09,OUT046,857.6741956029255
FDO08,OUT027,2805.477978064566
FDU14,OUT013,4158.975939836215
FDD22,OUT027,1778.4940400012129
FDM27,OUT017,1895.2106375378826
FDL02,OUT027,1652.397907610888
NCA17,OUT035,2458.93520473834
FDE38,OUT019,2682.004678283014
NCG07,OUT049,2979.1861708547876
DRC27,OUT013,4024.5235443704805
FDA27,OUT035,4002.856818774573
FDW40,OUT045,1963.0765524541712
DRI11,OUT013,2105.2182903021894
FDN50,OUT046,1631.2170317975797
FDR12,OUT046,2827.3461274407528
FDT34,OUT027,1310.9036286567316
FDW11,OUT035,938.7972105424415
NCO30,OUT027,3260.0016930943893
FDZ34,OUT017,2882.137823898276
FDU45,OUT017,1744.4924670696455
NCD42,OUT035,701.0692495557014
FDX25,OUT045,2577.7007606181687
NCR29,OUT046,958.7565212716254
FDX43,OUT019,3087.1154901851114
FDB04,OUT010,1164.2880693148836
FDR49,OUT027,557.825560445548
FDS39,OUT018,2275.6614562530012
FDW58,OUT045,1800.2118531380656
FDG22,OUT019,721.3368146846005
FDG31,OUT017,968.3098487652132
NCV53,OUT027,4213.88613816573
DRJ37,OUT035,2283.2219207387934
FDV07,OUT035,1796.735096604123
FDW52,OUT018,2546.7782187714874
FDT15,OUT045,2923.138741193201
FDD02,OUT018,1734.2149419284178
FDM16,OUT035,1225.8348351368695
NCE55,OUT046,2473.7085525260045
FDB57,OUT018,3471.014275598205
FDQ04,OUT013,756.9399679560229
FDQ47,OUT019,-340.42955555580556
FDY14,OUT019,4027.058021861314
DRK37,OUT017,2947.76010604604
FDO25,OUT017,2892.088495520111
FDL57,OUT046,4039.649816535977
NCK29,OUT018,1526.7848252276344
FDK46,OUT027,4533.68294770793
NCB43,OUT010,2384.366645920465
DRE01,OUT027,3479.4298275346737
FDC46,OUT018,2463.6377937884063
FDQ23,OUT045,1781.1421281554067
FDX38,OUT049,837.7012585154516
FDG60,OUT018,3501.275018480337
FDW55,OUT017,3923.6962909896974
FDP39,OUT013,900.485606436956
FDB20,OUT018,1154.3125317004015
FDV21,OUT017,1350.205579029389
FDZ02,OUT013,1805.3843769899686
FDP19,OUT027,1692.175815663817
FDA38,OUT035,3911.8651251927695
FDH22,OUT045,1624.5996978174917
DRM11,OUT045,4050.74082242899
FDO12,OUT027,3505.6472607744035
FDT14,OUT049,1576.7690388672454
FDW34,OUT010,3832.2814497620966
FDG04,OUT027,3375.899843852567
FDW59,OUT018,1361.499575524991
FDR33,OUT018,1743.98445796522
FDP32,OUT013,2480.982304473957
FDL13,OUT027,3843.291166714782
FDD22,OUT013,1771.0448880663025
FDV40,OUT027,1583.7830836909998
NCD55,OUT046,827.1379264524912
FDQ20,OUT010,731.5121142746975
FDD28,OUT045,902.6626451619304
FDC39,OUT045,2796.5969065301833
NCR17,OUT049,2007.552481545954
DRO35,OUT018,1784.7329208607553
FDF40,OUT049,4020.0562169171426
FDR31,OUT018,2202.363465252358
NCQ41,OUT017,3201.6124702935776
FDP38,OUT046,944.9135437499135
NCU54,OUT027,3289.997879638322
FDG22,OUT018,460.1823941348848
DRK59,OUT013,3775.575735881619
FDC37,OUT046,1791.1030258674255
NCO42,OUT013,2554.3825433025013
NCT42,OUT017,2434.5244750897837
FDX27,OUT035,1619.6515698032672
FDV40,OUT018,1196.7382705021155
FDT45,OUT027,1054.8426174594897
FDS47,OUT019,805.6079081200587
FDR45,OUT035,3800.7093546211363
FDB03,OUT045,3227.555314804238
FDO49,OUT035,879.209571413714
FDU60,OUT027,2803.7776115833403
FDB26,OUT018,793.2286600928237
FDB46,OUT017,3082.3219191423123
FDQ37,OUT019,2803.3675513953203
FDN03,OUT017,4010.761406571295
NCX30,OUT045,3970.8030021421728
FDK32,OUT019,2469.013416257072
DRM47,OUT013,3256.32816401279
NCO02,OUT046,1022.1911057327015
FDP04,OUT013,1359.9541923018332
NCO43,OUT049,1672.3075231755975
FDD59,OUT013,1414.3500498495378
